Uberstrain,Name,Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status),Source Niche,Source Type,Source Details,Collection Year,Collection Month,Collection Day,Collection Time,Continent,Country,Region,District,City,Post Code,Latitude,Longitude,Lab Contact,Species,Serological Group,Serotype,EcoR Cluster,Path/Nonpath,Simple Patho,Simple Disease,Comment,Bio Project ID,Project ID,Disease,Sample ID,Secondary Sample ID,Date Entered,Release Date,Barcode,Status,Coverage,N50,Length,Species,Contig Number(>=200 bp),Low Quality Bases,Assembly barcode,Version
ESC_MA8038AA,PLQ000657,ERR3329144;ILLUMINA;Paired;350;ERX3353859,Poultry,Avian,chickens,2016,8,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611362,ERS3415551,30/05/2019,20/05/2019,ESC_MA8038AA,Assembled,207,80063,4609413,Escherichia coli / Shigella;95.53%,141,14643,ESC_ZA5403AA_AS,4
ESC_MA8579AA,INT003124,ERR3328570;ILLUMINA;Paired;350;ERX3353285,ND,Avian,ND,2016,2,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5610821,ERS3415011,30/05/2019,20/05/2019,ESC_MA8579AA,Assembled,207,201683,4739703,Escherichia coli / Shigella;98.0%,68,17308,ESC_ZA4857AA_AS,4
ESC_BA8541AA,2-011-08_S3_C3,SRR1186522;ILLUMINA;Paired;408;SRX483883,Human,Human,Homo sapiens; stool,2009,4,,,Africa,Tanzania,,,,,,,University of Maryland Institute for Genome Sciences,Escherichia coli,,,,,,,,PRJNA233833,SRP039682,,SAMN02680181,SRS568194,27/08/2015,10/03/2014,ESC_BA8541AA,Assembled,207.06,113185,4992538,Escherichia coli / Shigella;97.16%,193,1621,ESC_FA7180AA_AS,2.2
ESC_BA8464AA,1-392-07_S1_C2,SRR1186709;ILLUMINA;Paired;400;SRX484004,Human,Human,stool; Homo sapiens,2009,1,,,Africa,Tanzania,,,,,,,University of Maryland Institute for Genome Sciences,Escherichia coli,,,,,,,,PRJNA233738,SRP039761,,SAMN02680262,SRS568304,27/08/2015,10/03/2014,ESC_BA8464AA,Assembled,207.17,157924,5347392,Escherichia coli / Shigella;95.81%,186,2287,ESC_BA2755AA_AS,2.2
ESC_MA7475AA,TMP022724,ERR3330429;ILLUMINA;Paired;350;ERX3355144,Food,Plant,pens,2016,8,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611934,ERS3416122,30/05/2019,20/05/2019,ESC_MA7475AA,Assembled,208,97471,4688913,Escherichia coli / Shigella;88.91%,165,35902,ESC_ZA6049AA_AS,4
ESC_QA1810AA,ChlosBP-21-1,SRR11015041;ILLUMINA;Paired;;SRX7670681,Wild Animal,Primate,Chlorocebus sabaeus; stool,2016,,,,Africa,Gambia,Banjul,,Serekunda,,,,Quadram Institute Biosciences,Escherichia coli,,,,,,,,PRJNA604701,SRP247121,,SAMN13978602,SRS6098416,14/02/2020,04/02/2020,ESC_QA1810AA,Assembled,208,217412,4733754,Escherichia coli / Shigella;100.0%,74,11036,ESC_IB8518AA_AS,4.1
ESC_QA7446AA,406-Hazem-4M_S24_L001,traces-0StDwAq;ILLUMINA;Paired;;NA,Food,,,2017,,,,Africa,Egypt,,,,,,,"Hazem Ramadan: Faculty of Veterinary Medicine, Mansoura University, Mansoura-Egypt & US National Poultry Research center, USDA-ARS, Athens, Georgia-USA",Escherichia coli,,,,,,,,,,,,,10/03/2020,10/03/2020,ESC_QA7446AA,Assembled,208,150862,4849976,Escherichia coli / Shigella;89.54%,112,20562,ESC_JB5557AA_AS,4.1
ESC_QA9324AA,Chicken-6-1,SRR11451258;ILLUMINA;Paired;;SRX8028960,Poultry,Poultry,Chicken; Caecum,2016,,,,Africa,Gambia,Banjul,,Serekunda,,,,Quadram Institute Biosciences,Escherichia coli,,,,,,,,PRJNA616250,SRP254605,,SAMN14485294,SRS6401426,02/04/2020,01/04/2020,ESC_QA9324AA,Assembled,208,193450,4904589,Escherichia coli / Shigella;98.46%,79,107372,ESC_KB1666AA_AS,4.1
ESC_BA8509AA,3-020-07_S4_C2,SRR1186641;ILLUMINA;Paired;540;SRX483940,Human,Human,stool; Homo sapiens,2009,7,,,Africa,Tanzania,,,,,,,University of Maryland Institute for Genome Sciences,Escherichia coli,,,,,,,,PRJNA233905,SRP039716,,SAMN02680217,SRS568247,27/08/2015,10/03/2014,ESC_BA8509AA,Assembled,208.94,154104,5087137,Escherichia coli / Shigella;98.67%,184,1658,ESC_CA4991AA_AS,2.2
ESC_BA8580AA,3-020-07_S1_C1,SRR1186460;ILLUMINA;Paired;576;SRX483822,Human,Human,stool; Homo sapiens,2009,1,,,Africa,Tanzania,,,,,,,University of Maryland Institute for Genome Sciences,Escherichia coli,,,,,,,,PRJNA233711,SRP039642,,SAMN02680139,SRS568135,27/08/2015,10/03/2014,ESC_BA8580AA,Assembled,209.76,201994,4905172,Escherichia coli / Shigella;98.51%,144,1991,ESC_CA4683AA_AS,2.2
ESC_BA8536AA,3-073-06_S4_C1,SRR1186593;ILLUMINA;Paired;479;SRX483892,Human,Human,stool; Homo sapiens,2009,7,,,Africa,Tanzania,,,,,,,University of Maryland Institute for Genome Sciences,Escherichia coli,,,,,,,,PRJNA233878,SRP039688,,SAMN02680187,SRS568203,27/08/2015,10/03/2014,ESC_BA8536AA,Assembled,210.2,79581,5099907,Escherichia coli / Shigella;98.0%,262,2507,ESC_CA5930AA_AS,2.2
ESC_BA8603AA,3-373-03_S4_C2,SRR1186348;ILLUMINA;Paired;389;SRX483709,Human,Human,stool; Homo sapiens,2009,7,,,Africa,Tanzania,,,,,,,University of Maryland Institute for Genome Sciences,Escherichia coli,,,,,,,,PRJNA233909,SRP039617,,SAMN02680095,SRS568020,27/08/2015,10/03/2014,ESC_BA8603AA,Assembled,210.32,136362,5110388,Escherichia coli / Shigella;96.18%,246,4072,ESC_FA7198AA_AS,2.2
ESC_PA0824AA,MAJ679A47,SRR8505977;ILLUMINA;Paired;;SRX5309871,Human,Human,Homo sapiens; human stool sample,2012,10,,,Africa,Niger,,Madarounfa,,,13.3495,7.179,UMC Utrecht,Escherichia coli,,,,,,,,PRJNA517792,SRP182891,,SAMN10845195,SRS4307315,18/11/2019,18/09/2019,ESC_PA0824AA,Assembled,211,172174,4879381,Escherichia coli / Shigella;96.16%,137,24635,ESC_GB7100AA_AS,4.1
ESC_BA8349AA,2-460-02_S1_C1,SRR1191659;ILLUMINA;Paired;551;SRX488740,Human,Human,stool; Homo sapiens,2009,1,,,Africa,Tanzania,,,,,,,University of Maryland Institute for Genome Sciences,Escherichia coli,,,,,,,,PRJNA233701,SRP040099,,SAMN02689040,SRS572036,27/08/2015,13/03/2014,ESC_BA8349AA,Assembled,211.87,131073,5401296,Escherichia coli / Shigella;99.57%,254,1960,ESC_CA4723AA_AS,2.2
ESC_MA8052AA,PLQ000566,ERR3329130;ILLUMINA;Paired;350;ERX3353845,Livestock,Bovine,ND,2016,8,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611348,ERS3415537,30/05/2019,20/05/2019,ESC_MA8052AA,Assembled,212,370725,5093795,Escherichia coli / Shigella;61.7%,62,59258,ESC_ZA5389AA_AS,4
ESC_BA8389AA,2-156-04_S1_C3,SRR1186799;ILLUMINA;Paired;367;SRX484088,Human,Human,stool; Homo sapiens,2009,1,,,Africa,Tanzania,,,,,,,University of Maryland Institute for Genome Sciences,Escherichia coli,,,,,,,,PRJNA233752,SRP039838,,SAMN02687539,SRS568394,27/08/2015,10/03/2014,ESC_BA8389AA,Assembled,212.47,86767,4789926,Escherichia coli / Shigella;99.44%,197,1524,ESC_AA9291AA_AS,2.2
ESC_BA8402AA,6-175-07_S1_C3,SRR1186780;ILLUMINA;Paired;422;SRX484070,Human,Human,stool; Homo sapiens,2009,1,,,Africa,Tanzania,,,,,,,University of Maryland Institute for Genome Sciences,Escherichia coli,,,,,,,,PRJNA233771,SRP039825,,SAMN02687526,SRS568376,27/08/2015,10/03/2014,ESC_BA8402AA,Assembled,212.7,147789,5321094,Escherichia coli / Shigella;96.23%,183,1965,ESC_FA7206AA_AS,2.2
ESC_BA8386AA,1-176-05_S1_C1,SRR1186802;ILLUMINA;Paired;485;SRX484091,Human,Human,stool; Homo sapiens,2009,1,,,Africa,Tanzania,,,,,,,University of Maryland Institute for Genome Sciences,Escherichia coli,,,,,,,,PRJNA233707,SRP039841,,SAMN02687542,SRS568397,27/08/2015,10/03/2014,ESC_BA8386AA,Assembled,213.42,119494,4944171,Escherichia coli / Shigella;97.83%,163,2225,ESC_BA8593AA_AS,2.2
ESC_BA8585AA,2-460-02_S3_C3,SRR1186397;ILLUMINA;Paired;524;SRX483763,Human,Human,stool; Homo sapiens,2009,4,,,Africa,Tanzania,,,,,,,University of Maryland Institute for Genome Sciences,Escherichia coli,,,,,,,,PRJNA233841,SRP039635,,SAMN02680134,SRS568077,27/08/2015,10/03/2014,ESC_BA8585AA,Assembled,213.54,62484,5067199,Escherichia coli / Shigella;95.87%,253,2669,ESC_FA7290AA_AS,2.2
ESC_BA8436AA,1-182-04_S1_C2,SRR1186742;ILLUMINA;Paired;496;SRX484034,Human,Human,Homo sapiens; stool,2009,1,,,Africa,Tanzania,,,,,,,University of Maryland Institute for Genome Sciences,Escherichia coli,,,,,,,,PRJNA233736,SRP039791,,SAMN02687492,SRS568340,27/08/2015,10/03/2014,ESC_BA8436AA,Assembled,213.75,427181,4655851,Escherichia coli / Shigella;100.0%,58,1235,ESC_BA5328AA_AS,2.2
ESC_BA8390AA,2-156-04_S4_C2,SRR1186798;ILLUMINA;Paired;440;SRX484087,Human,Human,stool; Homo sapiens,2009,7,,,Africa,Tanzania,,,,,,,University of Maryland Institute for Genome Sciences,Escherichia coli,,,,,,,,PRJNA233888,SRP039837,,SAMN02687538,SRS568393,27/08/2015,10/03/2014,ESC_BA8390AA,Assembled,214.78,74853,4932012,Escherichia coli / Shigella;75.8%,251,3550,ESC_BA2970AA_AS,2.2
ESC_QA9318AA,Chicken-7-2,SRR11451252;ILLUMINA;Paired;;SRX8028966,Poultry,Poultry,Chicken; Caecum,2016,,,,Africa,Gambia,Banjul,,Serekunda,,,,Quadram Institute Biosciences,Escherichia coli,,,,,,,,PRJNA616250,SRP254605,,SAMN14485300,SRS6401434,02/04/2020,01/04/2020,ESC_QA9318AA,Assembled,215,177190,4908996,Escherichia coli / Shigella;97.01%,85,16682,ESC_KB1672AA_AS,4.1
ESC_BA8586AA,1-176-05_S1_C2,SRR1186396;ILLUMINA;Paired;519;SRX483762,Human,Human,stool; Homo sapiens,2009,1,,,Africa,Tanzania,,,,,,,University of Maryland Institute for Genome Sciences,Escherichia coli,,,,,,,,PRJNA233735,SRP039634,,SAMN02680133,SRS568076,27/08/2015,10/03/2014,ESC_BA8586AA,Assembled,215.72,119494,4979966,Escherichia coli / Shigella;98.56%,163,1907,ESC_BA8041AA_AS,2.2
ESC_MA7575AA,TMP020955,ERR3330329;ILLUMINA;Paired;350;ERX3355044,Wild Animal,Rodent,rodent,2016,7,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611833,ERS3416022,30/05/2019,20/05/2019,ESC_MA7575AA,Assembled,216,260413,4803344,Escherichia coli / Shigella;96.83%,98,13540,ESC_ZA5949AA_AS,4
ESC_PA5849AA,PapAN-14-2,traces-0wrsohU;ILLUMINA;Paired;;NA,Wild Animal,Primate,Papio papio,2017,,,,Africa,Gambia,Western,,Abuko Nature Reserve,,,,Quadram Institute Bioscience,Escherichia coli,,,,,,,,,,,,,18/12/2019,18/12/2019,ESC_PA5849AA,Assembled,216,448567,4963333,Escherichia coli / Shigella;98.21%,82,17091,ESC_HB6831AA_AS,4.1
ESC_BA8543AA,2-177-06_S1_C1,SRR1186520;ILLUMINA;Paired;467;SRX483881,Human,Human,stool; Homo sapiens,2009,1,,,Africa,Tanzania,,,,,,,University of Maryland Institute for Genome Sciences,Escherichia coli,,,,,,,,PRJNA233697,SRP039680,,SAMN02680179,SRS568192,27/08/2015,10/03/2014,ESC_BA8543AA,Assembled,216.97,211037,5063253,Escherichia coli / Shigella;98.44%,154,2173,ESC_CA5630AA_AS,2.2
ESC_PA7361AA,PapRG_03_4_rep,traces-0edynXO;ILLUMINA;Paired;;NA,Wild Animal,Primate,Papio papio,2017,,,,Africa,Gambia,,,River Gambia,,,,Professor Mark Pallen,Escherichia coli,,,,,,,,,,,,,08/01/2020,08/01/2020,ESC_PA7361AA,Assembled,217,145645,4741035,Escherichia coli / Shigella;100.0%,72,15079,ESC_HB9411AA_AS,4.1
ESC_QA1784AA,PapAN-14-1,SRR11015015;ILLUMINA;Paired;;SRX7670707,Wild Animal,Primate,Papio papio; stool,2016,,,,Africa,Gambia,Banjul,,Serekunda,,,,Quadram Institute Biosciences,Escherichia coli,,,,,,,,PRJNA604701,SRP247121,,SAMN13978626,SRS6098442,14/02/2020,04/02/2020,ESC_QA1784AA,Assembled,217,210274,5325142,Escherichia coli / Shigella;100.0%,142,210074,ESC_IB8544AA_AS,4.1
ESC_QA1789AA,ChlosM-29-2,SRR11015020;ILLUMINA;Paired;;SRX7670702,Wild Animal,Primate,Chlorocebus sabaeus; stool,2016,,,,Africa,Gambia,Banjul,,Serekunda,,,,Quadram Institute Biosciences,Escherichia coli,,,,,,,,PRJNA604701,SRP247121,,SAMN13978621,SRS6098437,14/02/2020,04/02/2020,ESC_QA1789AA,Assembled,217,149987,5502940,Escherichia coli / Shigella;98.05%,208,52699,ESC_IB8539AA_AS,4.1
ESC_BA8504AA,3-373-03_S1_C2,SRR1186646;ILLUMINA;Paired;491;SRX483945,Human,Human,stool; Homo sapiens,2009,1,,,Africa,Tanzania,,,,,,,University of Maryland Institute for Genome Sciences,Escherichia coli,,,,,,,,PRJNA233743,SRP039721,,SAMN02680222,SRS568252,27/08/2015,10/03/2014,ESC_BA8504AA,Assembled,217.14,104858,4945566,Escherichia coli / Shigella;93.12%,162,3185,ESC_AA9817AA_AS,2.2
ESC_MA7928AA,TMP015283,ERR3329274;ILLUMINA;Paired;350;ERX3353989,Food,Plant,pens,2015,8,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611472,ERS3415661,30/05/2019,20/05/2019,ESC_MA7928AA,Assembled,218,189361,4926958,Escherichia coli / Shigella;94.92%,81,8427,ESC_ZA5596AA_AS,4
ESC_BA8406AA,3-073-06_S3_C2,SRR1186776;ILLUMINA;Paired;483;SRX484066,Human,Human,stool; Homo sapiens,2009,4,,,Africa,Tanzania,,,,,,,University of Maryland Institute for Genome Sciences,Escherichia coli,,,,,,,,PRJNA233823,SRP039821,,SAMN02687522,SRS568372,27/08/2015,10/03/2014,ESC_BA8406AA,Assembled,218.27,88799,4954366,Escherichia coli / Shigella;95.95%,266,2881,ESC_BA1312AA_AS,2.2
ESC_BA8526AA,1-110-08_S4_C2,SRR1186621;ILLUMINA;Paired;504;SRX483921,Human,Human,stool; Homo sapiens,2009,7,,,Africa,Tanzania,,,,,,,University of Maryland Institute for Genome Sciences,Escherichia coli,,,,,,,,PRJNA233900,SRP039699,,SAMN02680199,SRS568229,27/08/2015,10/03/2014,ESC_BA8526AA,Assembled,218.48,93405,4990487,Escherichia coli / Shigella;96.45%,177,2225,ESC_FA7308AA_AS,2.2
ESC_BA8482AA,2-052-05_S1_C3,SRR1186672;ILLUMINA;Paired;352;SRX483969,Human,Human,stool; Homo sapiens,2009,1,,,Africa,Tanzania,,,,,,,University of Maryland Institute for Genome Sciences,Escherichia coli,,,,,,,,PRJNA233751,SRP039743,,SAMN02680244,SRS568275,27/08/2015,10/03/2014,ESC_BA8482AA,Assembled,218.51,143088,5100506,Escherichia coli / Shigella;98.29%,225,2497,ESC_BA2566AA_AS,2.2
ESC_BA8607AA,3-073-06_S4_C3,SRR1186335;ILLUMINA;Paired;462;SRX483695,Human,Human,stool; Homo sapiens,2009,7,,,Africa,Tanzania,,,,,,,University of Maryland Institute for Genome Sciences,Escherichia coli,,,,,,,,PRJNA233934,SRP039614,,SAMN02680092,SRS568007,27/08/2015,10/03/2014,ESC_BA8607AA,Assembled,218.62,79581,5102453,Escherichia coli / Shigella;98.4%,267,2386,ESC_CA5728AA_AS,2.2
ESC_BA8559AA,1-182-04_S3_C3,SRR1186485;ILLUMINA;Paired;542;SRX483846,Human,Human,stool; Homo sapiens,2009,4,,,Africa,Tanzania,,,,,,,University of Maryland Institute for Genome Sciences,Escherichia coli,,,,,,,,PRJNA233848,SRP039663,,SAMN02680162,SRS568158,27/08/2015,10/03/2014,ESC_BA8559AA,Assembled,219.61,40723,4854894,Escherichia coli / Shigella;96.47%,281,2075,ESC_FA7343AA_AS,2.2
ESC_KA7979AA,GCID_CRE_0038,SRR8291891;ILLUMINA;Paired;;SRX5106480,Human,Human,urine,,,,,Africa,Egypt,,,,,,,JCVI,Escherichia coli,,,,,,,,PRJNA508509,SRP172883,,SAMN10527302,SRS4116121,08/12/2018,07/12/2018,ESC_KA7979AA,Assembled,220,106112,5343162,Escherichia coli / Shigella;97.47%,190,80187,ESC_VA3335AA_AS,4
ESC_MA8658AA,ALQ032813,ERR3328427;ILLUMINA;Paired;350;ERX3353142,Human,Human,ND,2016,8,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5610742,ERS3414932,30/05/2019,20/05/2019,ESC_MA8658AA,Assembled,220,83104,4805094,Escherichia coli / Shigella;92.51%,155,18980,ESC_ZA4778AA_AS,4
ESC_MA8667AA,ALQ032656,ERR3328416;ILLUMINA;Paired;350;ERX3353131,Environment,Water,puddle,2016,8,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5610733,ERS3414923,30/05/2019,20/05/2019,ESC_MA8667AA,Assembled,220,126096,4914597,Escherichia coli / Shigella;90.78%,125,32215,ESC_ZA4769AA_AS,4
ESC_BA8472AA,2-156-04_S3_C2,SRR1186682;ILLUMINA;Paired;533;SRX483979,Human,Human,stool; Homo sapiens,2009,4,,,Africa,Tanzania,,,,,,,University of Maryland Institute for Genome Sciences,Escherichia coli,,,,,,,,PRJNA233807,SRP039753,,SAMN02680254,SRS568285,27/08/2015,10/03/2014,ESC_BA8472AA,Assembled,220.99,335850,4867581,Escherichia coli / Shigella;84.91%,50,1355,ESC_BA8299AA_AS,2.2
ESC_MA8863AA,ALQ019122,ERR3328206;ILLUMINA;Paired;350;ERX3352921,Poultry,Avian,chickens,2015,10,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5610537,ERS3414727,30/05/2019,20/05/2019,ESC_MA8863AA,Assembled,221,337924,4675306,Escherichia coli / Shigella;92.86%,60,25886,ESC_ZA4571AA_AS,4
ESC_QA1801AA,ChlosBP-24-1,SRR11015032;ILLUMINA;Paired;;SRX7670690,Wild Animal,Primate,Chlorocebus sabaeus; stool,2016,,,,Africa,Gambia,Banjul,,Serekunda,,,,Quadram Institute Biosciences,Escherichia coli,,,,,,,,PRJNA604701,SRP247121,,SAMN13978610,SRS6098425,14/02/2020,04/02/2020,ESC_QA1801AA,Assembled,221,214458,5314703,Escherichia coli / Shigella;96.71%,151,141852,ESC_IB9828AA_AS,4.1
ESC_BA8350AA,2-427-07_S4_C3,SRR1191658;ILLUMINA;Paired;579;SRX488739,Human,Human,stool; Homo sapiens,2009,7,,,Africa,Tanzania,,,,,,,University of Maryland Institute for Genome Sciences,Escherichia coli,,,,,,,,PRJNA233923,SRP040098,,SAMN02689039,SRS572033,27/08/2015,13/03/2014,ESC_BA8350AA,Assembled,221.87,127642,5436050,Escherichia coli / Shigella;99.61%,288,2247,ESC_AA9637AA_AS,2.2
ESC_MA7937AA,TMP015163,ERR3329265;ILLUMINA;Paired;350;ERX3353980,Environment,Soil/Dust,household environment,2015,9,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611463,ERS3415652,30/05/2019,20/05/2019,ESC_MA7937AA,Assembled,222,154919,4857122,Escherichia coli / Shigella;100.0%,110,22507,ESC_ZA5504AA_AS,4
ESC_PA0851AA,MAJ679A45,SRR8506004;ILLUMINA;Paired;;SRX5309844,Human,Human,Homo sapiens; human stool sample,2012,10,,,Africa,Niger,,Madarounfa,,,13.3495,7.179,UMC Utrecht,Escherichia coli,,,,,,,,PRJNA517792,SRP182891,,SAMN10845193,SRS4307288,18/11/2019,18/09/2019,ESC_PA0851AA,Assembled,222,157018,4878206,Escherichia coli / Shigella;93.45%,141,16460,ESC_GB7073AA_AS,4.1
ESC_PA7741AA,rep_PapM-31-5,traces-0xAYqff;ILLUMINA;Paired;;NA,Wild Animal,Primate,Papio papio,2017,,,,Africa,Gambia,,,Makasutu,,,,Professor Mark Pallen,Escherichia coli,,,,,,,,,,,,,09/01/2020,09/01/2020,ESC_PA7741AA,Assembled,222,510677,5252858,Escherichia coli / Shigella;100.0%,86,54003,ESC_HB9823AA_AS,4.1
ESC_MA7592AA,TMP020842,ERR3330312;ILLUMINA;Paired;350;ERX3355027,ND,Avian,ND,2016,7,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611816,ERS3416005,30/05/2019,20/05/2019,ESC_MA7592AA,Assembled,223,361608,4713975,Escherichia coli / Shigella;90.0%,107,27907,ESC_ZA5932AA_AS,4
ESC_BA8453AA,5-172-05_S4_C3,SRR1186723;ILLUMINA;Paired;382;SRX484017,Human,Human,stool; Homo sapiens,2009,7,,,Africa,Tanzania,,,,,,,University of Maryland Institute for Genome Sciences,Escherichia coli,,,,,,,,PRJNA233926,SRP039774,,SAMN02687475,SRS568323,27/08/2015,10/03/2014,ESC_BA8453AA,Assembled,223.23,187510,4921389,Escherichia coli / Shigella;97.46%,142,956,ESC_BA0082AA_AS,2.2
ESC_BA8360AA,1-250-04_S3_C2,SRR1191647;ILLUMINA;Paired;396;SRX488728,Human,Human,stool; Homo sapiens,2009,4,,,Africa,Tanzania,,,,,,,University of Maryland Institute for Genome Sciences,Escherichia coli,,,,,,,,PRJNA233820,SRP040088,,SAMN02689029,SRS572002,27/08/2015,13/03/2014,ESC_BA8360AA,Assembled,223.99,79456,5000990,Escherichia coli / Shigella;96.73%,205,1317,ESC_FA7186AA_AS,2.2
ESC_MA8428AA,INT004915,ERR3328724;ILLUMINA;Paired;350;ERX3353439,Food,Plant,pens,2016,3,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5610972,ERS3415162,30/05/2019,20/05/2019,ESC_MA8428AA,Assembled,224,209246,4580254,Escherichia coli / Shigella;96.0%,69,20339,ESC_ZA5008AA_AS,4
ESC_BA8433AA,1-110-08_S1_C3,SRR1186746;ILLUMINA;Paired;430;SRX484038,Human,Human,stool; Homo sapiens,2009,1,,,Africa,Tanzania,,,,,,,University of Maryland Institute for Genome Sciences,Escherichia coli,,,,,,,,PRJNA233761,SRP039794,,SAMN02687495,SRS568343,27/08/2015,10/03/2014,ESC_BA8433AA,Assembled,224.44,130550,4781980,Escherichia coli / Shigella;97.43%,140,1041,ESC_CA3041AA_AS,2.2
ESC_BA8534AA,2-011-08_S1_C3,SRR1186595;ILLUMINA;Paired;379;SRX483894,Human,Human,stool; Homo sapiens,2009,1,,,Africa,Tanzania,,,,,,,University of Maryland Institute for Genome Sciences,Escherichia coli,,,,,,,,PRJNA233750,SRP039690,,SAMN02680189,SRS568205,27/08/2015,10/03/2014,ESC_BA8534AA,Assembled,224.56,100633,4834301,Escherichia coli / Shigella;97.52%,175,1697,ESC_FA7274AA_AS,2.2
ESC_PA7388AA,ChlosAN-13-5,traces-0arVkVG;ILLUMINA;Paired;;NA,Wild Animal,Primate,Chlorocebus sabaeus,2017,,,,Africa,Gambia,,,Abuko Nature,,,,Professor Mark Pallen,Escherichia coli,,,,,,,,,,,,,08/01/2020,08/01/2020,ESC_PA7388AA,Assembled,225,150654,4602704,Escherichia coli / Shigella;98.44%,84,19811,ESC_HB9442AA_AS,4.1
ESC_BA8565AA,2-222-05_S1_C1,SRR1186477;ILLUMINA;Paired;521;SRX483838,Human,Human,stool; Homo sapiens,2009,1,,,Africa,Tanzania,,,,,,,University of Maryland Institute for Genome Sciences,Escherichia coli,,,,,,,,PRJNA233698,SRP039657,,SAMN02680155,SRS568151,27/08/2015,10/03/2014,ESC_BA8565AA,Assembled,225.03,236203,4750037,Escherichia coli / Shigella;100.0%,86,766,ESC_BA1119AA_AS,2.2
ESC_BA8574AA,1-182-04_S1_C3,SRR1186468;ILLUMINA;Paired;443;SRX483829,Human,Human,stool; Homo sapiens,2009,1,,,Africa,Tanzania,,,,,,,University of Maryland Institute for Genome Sciences,Escherichia coli,,,,,,,,PRJNA233763,SRP039648,,SAMN02680146,SRS568142,27/08/2015,10/03/2014,ESC_BA8574AA,Assembled,225.18,415764,4947238,Escherichia coli / Shigella;94.54%,72,1453,ESC_AA9524AA_AS,2.2
ESC_BA8538AA,3-020-07_S1_C2,SRR1186591;ILLUMINA;Paired;504;SRX483890,Human,Human,stool; Homo sapiens,2009,1,,,Africa,Tanzania,,,,,,,University of Maryland Institute for Genome Sciences,Escherichia coli,,,,,,,,PRJNA233739,SRP039686,,SAMN02680185,SRS568201,27/08/2015,10/03/2014,ESC_BA8538AA,Assembled,225.44,201996,4892214,Escherichia coli / Shigella;98.54%,146,1500,ESC_CA4362AA_AS,2.2
ESC_BA8535AA,3-267-03_S3_C2,SRR1186594;ILLUMINA;Paired;421;SRX483893,Human,Human,stool; Homo sapiens,2009,4,,,Africa,Tanzania,,,,,,,University of Maryland Institute for Genome Sciences,Escherichia coli,,,,,,,,PRJNA233825,SRP039689,,SAMN02680188,SRS568204,27/08/2015,10/03/2014,ESC_BA8535AA,Assembled,226.18,235955,4759643,Escherichia coli / Shigella;98.75%,96,783,ESC_BA4306AA_AS,2.2
ESC_BA8467AA,8-415-05_S3_C3,SRR1186691;ILLUMINA;Paired;376;SRX483986,Human,Human,stool; Homo sapiens,2009,4,,,Africa,Tanzania,,,,,,,University of Maryland Institute for Genome Sciences,Escherichia coli,,,,,,,,PRJNA233846,SRP039758,,SAMN02680259,SRS568290,27/08/2015,10/03/2014,ESC_BA8467AA,Assembled,226.22,178227,5169325,Escherichia coli / Shigella;99.13%,241,1647,ESC_BA9328AA_AS,2.2
ESC_BA8525AA,6-175-07_S3_C1,SRR1186623;ILLUMINA;Paired;441;SRX483923,Human,Human,stool; Homo sapiens,2009,4,,,Africa,Tanzania,,,,,,,University of Maryland Institute for Genome Sciences,Escherichia coli,,,,,,,,PRJNA233801,SRP039700,,SAMN02680201,SRS568231,27/08/2015,10/03/2014,ESC_BA8525AA,Assembled,226.55,192318,5203288,Escherichia coli / Shigella;97.19%,166,1608,ESC_BA8490AA_AS,2.2
ESC_BA8405AA,2-474-04_S4_C3,SRR1186777;ILLUMINA;Paired;445;SRX484067,Human,Human,stool; Homo sapiens,2009,7,,,Africa,Tanzania,,,,,,,"Institute for Genome Sciences, University of Maryland, Baltimore",Escherichia coli,,,,,,,,PRJNA233925,SRP039822,,SAMN02687523,SRS568373,27/08/2015,10/03/2014,ESC_BA8405AA,Assembled,226.67,154622,4899815,Escherichia coli / Shigella;97.68%,108,1208,ESC_BA3396AA_AS,2.2
