date,area,confirm,type,country,GSS_CD
13/04/2020,Monmouthshire,177,UTLA,Wales,W06000021
13/04/2020,Neath Port Talbot,258,UTLA,Wales,W06000012
13/04/2020,Newport,,UTLA,Wales,W06000022
13/04/2020,Pembrokeshire,102,UTLA,Wales,W06000009
13/04/2020,Powys,89,UTLA,Wales,W06000023
13/04/2020,Rhondda Cynon Taf,562,UTLA,Wales,W06000016
13/04/2020,Torfaen County,226,UTLA,Wales,W06000020
13/04/2020,Vale of Glamorgan,324,UTLA,Wales,W06000014
13/04/2020,Wrexham,92,UTLA,Wales,W06000006
13/04/2020,Resident outside Wales,45,UTLA,Wales,NA
13/04/2020,Unconfirmed,54,UTLA,Wales,NA
13/04/2020,Antrim and Newtownabbey,NA,LGD,Northern Ireland,N09000001
13/04/2020,Armagh City Banbridge and Craigavon,NA,LGD,Northern Ireland,N09000002
13/04/2020,Belfast,NA,LGD,Northern Ireland,N09000003
13/04/2020,Causeway Coast and Glens,NA,LGD,Northern Ireland,N09000004
13/04/2020,Derry City and Strabane,NA,LGD,Northern Ireland,N09000005
13/04/2020,Fermanagh and Omagh,NA,LGD,Northern Ireland,N09000006
13/04/2020,Lisburn and Castlereagh,NA,LGD,Northern Ireland,N09000007
13/04/2020,Mid and East Antrim,NA,LGD,Northern Ireland,N09000008
13/04/2020,Mid Ulster,NA,LGD,Northern Ireland,N09000009
13/04/2020,Newry Mourne and Down,NA,LGD,Northern Ireland,N09000010
13/04/2020,Ards and North Down,NA,LGD,Northern Ireland,N09000011
13/04/2020,Unconfirmed,NA,LGD,Northern Ireland,NA
14/04/2020,Scotland,6358,Country,Scotland,S92
14/04/2020,Wales,5848,Country,Wales,W92
14/04/2020,Northern Ireland,1967,Country,Northern Ireland,N92
14/04/2020,Ayrshire and Arran,416,Health board,Scotland,S08000015
14/04/2020,Borders,208,Health board,Scotland,S08000016
14/04/2020,Dumfries and Gallow,199,Health board,Scotland,S08000017
14/04/2020,Fife,397,Health board,Scotland,S08000029
14/04/2020,Forth Valley,367,Health board,Scotland,S08000019
14/04/2020,Grampian,335,Health board,Scotland,S08000020
14/04/2020,Greater Glasgow and Clyde,1575,Health board,Scotland,S08000031
14/04/2020,Highland,168,Health board,Scotland,S08000022
14/04/2020,Lanarkshire,822,Health board,Scotland,S08000032
14/04/2020,Lothian,989,Health board,Scotland,S08000024
14/04/2020,Orkney,5,Health board,Scotland,S08000025
14/04/2020,Shetland,45,Health board,Scotland,S08000026
14/04/2020,Tayside,826,Health board,Scotland,S08000030
14/04/2020,Eileanan Siar (Western Isles),6,Health board,Scotland,S08000028
14/04/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
14/04/2020,Swansea Bay,833,Health board,Wales,W11000031
14/04/2020,Aneurin Bevan,1550,Health board,Wales,W11000028
14/04/2020,Betsi Cadwaladr,477,Health board,Wales,W11000023
14/04/2020,Cardiff and Vale,1420,Health board,Wales,W11000029
14/04/2020,Cwm Taf,955,Health board,Wales,W11000030
14/04/2020,Hywel Dda,415,Health board,Wales,W11000025
14/04/2020,Powys,94,Health board,Wales,W11000024
14/04/2020,Resident outside Wales,45,Health board,Wales,NA
14/04/2020,Unconfirmed,59,Health board,Wales,NA
14/04/2020,Blaenau Gwent,180,UTLA,Wales,W06000019
14/04/2020,Bridgend,221,UTLA,Wales,W06000013
14/04/2020,Caerphilly,407,UTLA,Wales,W06000018
14/04/2020,Carmarthenshire,269,UTLA,Wales,W06000010
14/04/2020,Ceredigion,28,UTLA,Wales,W06000008
14/04/2020,City and County of Swansea,566,UTLA,Wales,W06000011
14/04/2020,City of Cardiff,1091,UTLA,Wales,W06000015
14/04/2020,Conwy,59,UTLA,Wales,W06000003
14/04/2020,Denbighshire,111,UTLA,Wales,W06000004
14/04/2020,Flintshire,117,UTLA,Wales,W06000005
14/04/2020,Gwynedd,66,UTLA,Wales,W06000002
14/04/2020,Isle of Anglesey,28,UTLA,Wales,W06000001
14/04/2020,Merthyr Tydfil,127,UTLA,Wales,W06000024
14/04/2020,Monmouthshire,182,UTLA,Wales,W06000021
14/04/2020,Neath Port Talbot,267,UTLA,Wales,W06000012
14/04/2020,Newport,550,UTLA,Wales,W06000022
14/04/2020,Pembrokeshire,118,UTLA,Wales,W06000009
14/04/2020,Powys,94,UTLA,Wales,W06000023
14/04/2020,Rhondda Cynon Taf,607,UTLA,Wales,W06000016
14/04/2020,Torfaen County,231,UTLA,Wales,W06000020
14/04/2020,Vale of Glamorgan,329,UTLA,Wales,W06000014
14/04/2020,Wrexham,96,UTLA,Wales,W06000006
14/04/2020,Resident outside Wales,45,UTLA,Wales,NA
14/04/2020,Unconfirmed,59,UTLA,Wales,NA
14/04/2020,Antrim and Newtownabbey,NA,LGD,Northern Ireland,N09000001
14/04/2020,Armagh City Banbridge and Craigavon,NA,LGD,Northern Ireland,N09000002
14/04/2020,Belfast,NA,LGD,Northern Ireland,N09000003
14/04/2020,Causeway Coast and Glens,NA,LGD,Northern Ireland,N09000004
14/04/2020,Derry City and Strabane,NA,LGD,Northern Ireland,N09000005
14/04/2020,Fermanagh and Omagh,NA,LGD,Northern Ireland,N09000006
14/04/2020,Lisburn and Castlereagh,NA,LGD,Northern Ireland,N09000007
14/04/2020,Mid and East Antrim,NA,LGD,Northern Ireland,N09000008
14/04/2020,Mid Ulster,NA,LGD,Northern Ireland,N09000009
14/04/2020,Newry Mourne and Down,NA,LGD,Northern Ireland,N09000010
14/04/2020,Ards and North Down,NA,LGD,Northern Ireland,N09000011
14/04/2020,Unconfirmed,NA,LGD,Northern Ireland,NA
15/04/2020,Scotland,6748,Country,Scotland,S92
15/04/2020,Wales,6118,Country,Wales,W92
15/04/2020,Northern Ireland,2088,Country,Northern Ireland,N92
15/04/2020,Ayrshire and Arran,457,Health board,Scotland,S08000015
15/04/2020,Borders,215,Health board,Scotland,S08000016
15/04/2020,Dumfries and Gallow,207,Health board,Scotland,S08000017
15/04/2020,Fife,424,Health board,Scotland,S08000029
15/04/2020,Forth Valley,380,Health board,Scotland,S08000019
15/04/2020,Grampian,357,Health board,Scotland,S08000020
15/04/2020,Greater Glasgow and Clyde,1661,Health board,Scotland,S08000031
15/04/2020,Highland,180,Health board,Scotland,S08000022
15/04/2020,Lanarkshire,873,Health board,Scotland,S08000032
15/04/2020,Lothian,1040,Health board,Scotland,S08000024
15/04/2020,Orkney,5,Health board,Scotland,S08000025
15/04/2020,Shetland,45,Health board,Scotland,S08000026
15/04/2020,Tayside,898,Health board,Scotland,S08000030
15/04/2020,Eileanan Siar (Western Isles),6,Health board,Scotland,S08000028
15/04/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
15/04/2020,Swansea Bay,896,Health board,Wales,W11000031
15/04/2020,Aneurin Bevan,1570,Health board,Wales,W11000028
15/04/2020,Betsi Cadwaladr,544,Health board,Wales,W11000023
15/04/2020,Cardiff and Vale,1471,Health board,Wales,W11000029
15/04/2020,Cwm Taf,988,Health board,Wales,W11000030
15/04/2020,Hywel Dda,443,Health board,Wales,W11000025
15/04/2020,Powys,96,Health board,Wales,W11000024
15/04/2020,Resident outside Wales,48,Health board,Wales,NA
15/04/2020,Unconfirmed,62,Health board,Wales,NA
15/04/2020,Blaenau Gwent,183,UTLA,Wales,W06000019
15/04/2020,Bridgend,233,UTLA,Wales,W06000013
15/04/2020,Caerphilly,417,UTLA,Wales,W06000018
15/04/2020,Carmarthenshire,285,UTLA,Wales,W06000010
15/04/2020,Ceredigion,30,UTLA,Wales,W06000008
15/04/2020,City and County of Swansea,610,UTLA,Wales,W06000011
15/04/2020,City of Cardiff,1129,UTLA,Wales,W06000015
15/04/2020,Conwy,74,UTLA,Wales,W06000003
15/04/2020,Denbighshire,124,UTLA,Wales,W06000004
15/04/2020,Flintshire,129,UTLA,Wales,W06000005
15/04/2020,Gwynedd,82,UTLA,Wales,W06000002
15/04/2020,Isle of Anglesey,31,UTLA,Wales,W06000001
15/04/2020,Merthyr Tydfil,132,UTLA,Wales,W06000024
15/04/2020,Monmouthshire,185,UTLA,Wales,W06000021
15/04/2020,Neath Port Talbot,286,UTLA,Wales,W06000012
15/04/2020,Newport,554,UTLA,Wales,W06000022
15/04/2020,Pembrokeshire,128,UTLA,Wales,W06000009
15/04/2020,Powys,96,UTLA,Wales,W06000023
15/04/2020,Rhondda Cynon Taf,623,UTLA,Wales,W06000016
15/04/2020,Torfaen County,231,UTLA,Wales,W06000020
15/04/2020,Vale of Glamorgan,342,UTLA,Wales,W06000014
15/04/2020,Wrexham,104,UTLA,Wales,W06000006
15/04/2020,Resident outside Wales,48,UTLA,Wales,NA
15/04/2020,Unconfirmed,62,UTLA,Wales,NA
15/04/2020,Antrim and Newtownabbey,149,LGD,Northern Ireland,N09000001
15/04/2020,Armagh City Banbridge and Craigavon,220,LGD,Northern Ireland,N09000002
15/04/2020,Belfast,649,LGD,Northern Ireland,N09000003
15/04/2020,Causeway Coast and Glens,98,LGD,Northern Ireland,N09000004
15/04/2020,Derry City and Strabane,133,LGD,Northern Ireland,N09000005
15/04/2020,Fermanagh and Omagh,61,LGD,Northern Ireland,N09000006
15/04/2020,Lisburn and Castlereagh,221,LGD,Northern Ireland,N09000007
15/04/2020,Mid and East Antrim,136,LGD,Northern Ireland,N09000008
15/04/2020,Mid Ulster,106,LGD,Northern Ireland,N09000009
15/04/2020,Newry Mourne and Down,27,LGD,Northern Ireland,N09000010
15/04/2020,Ards and North Down,154,LGD,Northern Ireland,N09000011
15/04/2020,Unconfirmed,34,LGD,Northern Ireland,NA
